country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10124278,https://mrdata.usgs.gov/mrds,10124278,Montana,EPSG:4326,Lois Mine,Pauline,",pper,,,",Greisen tungsten- molybdenum±Bi,GEO,ALL2107
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10293894,https://mrdata.usgs.gov/mrds,10293894,Montana,EPSG:4326,"","",",","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn molybdenum",GEO,ALL2109
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109270,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008717,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10164583",https://mrdata.usgs.gov/mrds,"10164583,10008717,10109270",California,EPSG:4326,",Black Rock Tungsten Deposit",Black Rock,",,pper,","Skarn tungsten ± Mo,Skarn molybdenum,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2110
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10257451,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000474,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106585,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009511",https://mrdata.usgs.gov/mrds,"10106585,10000474,10257451,10009511",Alaska,EPSG:4326,"Claims,Engineer,Bald Eagle,Cassiterite Dike,Mars,Carry Gow,Jenny Lynn,Orebodies,Surveryor,Ida Bell Dike,Rob Roy,Klondike,Shon Rue,Lincoln,Collier,Triangle,Green,Three Prospectors,Jupiter,,Rob Roy,Mw 1-14,Suzanne 1-23,Ab 1-42,Anne 1-16,Maple,Lr 1-252,Beau 1-2,Jock 1-26,Kim 1-2,Klondyke,Ivan 1-14,Bessie,Cassiterite Creek,Poormans,Cheechako 1-21,Engineer,Aa 1-60,Mars,Nancy 1-12,Ac 1-48,Ad 1-6,Carry Gow,Mary 1-61,Three Prospectors,Bald Eagle,Lincoln,Collier,Triangle,Shon Rue,Shirley 1-15,Tiger,Thressa,Ab 43-46,Gertrude,Donna 1-24,Lr 301-759,Ae 1-24,Green,Margaret,Jupitor,Be 1-8J,Jackie 1-14,Jenney Lyn,Be 10-19I,Cassiterite Creek",Lost River,",,,,,,pper,,,,,,,,,,,,pper,,,,,,,,,,,,,,,,pper","Greisen tungsten- molybdenum±Bi,,Greisen tin ±W-Mo,Skarn beryllium- fluorite,Skarn tin ± copper ± Mo,Greisen tin ±W-Mo",GEO,ALL2111
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10178163,https://mrdata.usgs.gov/mrds,10178163,South Dakota,EPSG:4326,"",Chance and  Chance No 1,",,","Greisen beryllium±Li,Greisen tin ±W-Mo",GEO,ALL2112
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10220504,https://mrdata.usgs.gov/mrds,10220504,Montana,EPSG:4326,"",rals Processing Mill,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2114
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115323,https://mrdata.usgs.gov/mrds,10115323,California,EPSG:4326,Mo Jo,Mojo,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2115
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133680,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133478",https://mrdata.usgs.gov/mrds,"10133680,10133478",Wyoming,EPSG:4326,"",Unknown,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Fluvial placer garnet,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2117
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163941,https://mrdata.usgs.gov/mrds,10163941,California,EPSG:4326,"",Victoria -,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2118
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045778,https://mrdata.usgs.gov/mrds,10045778,Nevada,EPSG:4326,"",Spanish Springs,",",Vein tungsten,GEO,ALL2119
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10108410,https://mrdata.usgs.gov/mrds,10108410,Colorado,EPSG:4326,"",Clara,",pper,,,,","Vein five-element,Vein polymetallic,Vein tin polymetallic",GEO,ALL2120
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10153526,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032856,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008438",https://mrdata.usgs.gov/mrds,"10032856,10153526,10008438",Oregon,EPSG:4326,"",Metzger,",,pper,,,","Greisen tungsten- molybdenum±Bi,Skarn molybdenum,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi",GEO,ALL2122
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008792,https://mrdata.usgs.gov/mrds,10008792,Nevada,EPSG:4326,"",Hilltop,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL2123
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238044,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035211",https://mrdata.usgs.gov/mrds,"10238044,10035211",California,EPSG:4326,",Meador Prospect,W,H",Last Dollar,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2124
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308485,https://mrdata.usgs.gov/mrds,10308485,Alaska,EPSG:4326,"",Lake,",,",Vein polymetallic,GEO,ALL2126
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10296054,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008863",https://mrdata.usgs.gov/mrds,"10296054,10008863",New Mexico,EPSG:4326,"",Apache,",pper,,,,,,,,,pper,","Ferroan carbonate polymetallic,Greisen tungsten- molybdenum±Bi,Iron oxide poly- metallic,",GEO,ALL2127
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012898,https://mrdata.usgs.gov/mrds,10012898,New Mexico,EPSG:4326,"the Bear Canyon Prospect Is Part of The,Unpatented Claims Surrounding the Patented Claims of the Molycorp,Group,Flag Mountain Orebody",Bear Canyon,",pper,,","Climax-type porphyry molybdenum,Low-fluorine porphyry molybdenum,Porphyry copper- molybdenum",GEO,ALL2128
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274269,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107661",https://mrdata.usgs.gov/mrds,"10107661,10274269",Oregon,EPSG:4326,"Sylvanite,Last Chance,Last Chance",Sylvanite,",,,","Oxidized intrusion- related gold,Greisen tungsten- molybdenum±Bi",GEO,ALL2130
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017519,https://mrdata.usgs.gov/mrds,10017519,Colorado,EPSG:4326,"Gold Leaf,Crackerjack,Mishap",Leaf,"",Vein tungsten,GEO,ALL2131
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222787,https://mrdata.usgs.gov/mrds,10222787,Nevada,EPSG:4326,Tungsten Occurrence,Rainbow,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL2132
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103878,https://mrdata.usgs.gov/mrds,10103878,Montana,EPSG:4326,"Friday,Boulder Ore,Snowbird,Arnold Bielenberg,Montana Old Lady Smith,Shamrock,Strategic",Snowshoe Gulch,",,,pper,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL2133
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001637,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072213",https://mrdata.usgs.gov/mrds,"60001637,10072213",Utah,EPSG:4326,"","Hill-Clifton, Hill (Clifton)",",,pper,,,pper,,,,,,","Replacement gold-silver,Epizonal orogenic gold,Oxidized intrusion- related gold",GEO,ALL2134
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185472,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039399",https://mrdata.usgs.gov/mrds,"10039399,10185472",Arizona,EPSG:4326,"Primos Group,Bluebird Hill,Dividend Tunnel,Bluebird Hill,Primos Mine",Bluebird,"pper,,,,pper,,",",Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL2135
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198657,https://mrdata.usgs.gov/mrds,10198657,Nevada,EPSG:4326,"",Scheelite Extension,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2136
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125452,https://mrdata.usgs.gov/mrds,10125452,Nevada,EPSG:4326,"",Amalgamated Placers,",,","Fluvial placer tin,Fluvial placer tungsten,Paleoplacer tin,Residual placer tin",GEO,ALL2137
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095706,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125451",https://mrdata.usgs.gov/mrds,"10125451,10095706",Nevada,EPSG:4326,Contact,Jasper,"pper,,pper,,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi",GEO,ALL2138
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159964,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093081",https://mrdata.usgs.gov/mrds,"10159964,10093081",Washington,EPSG:4326,"",Superior pper,"pper,,,,,,,,,pper","Orogenic copper ± gold,Porphyry copper ± gold,Vein copper,Porphyry copper ± gold,Replacement copper,Vein copper",GEO,ALL2139
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10019011,https://mrdata.usgs.gov/mrds,10019011,Montana,EPSG:4326,"",Watson,",,","Greisen tungsten- molybdenum±Bi,Oxidized intrusion- related gold",GEO,ALL2140
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000523,https://mrdata.usgs.gov/mrds,10000523,Alaska,EPSG:4326,"Fox Creek,Engineers Creek,Gilmore Creek",stream  Area,",,","Fluvial placer tin,Fluvial placer tungsten,Paleoplacer tin,Residual placer tin",GEO,ALL2141
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10285129,https://mrdata.usgs.gov/mrds,10285129,California,EPSG:4326,"Good Hope,Ome,Kinyon,Kenyon Mine",nsoli,",","Greisen tungsten- molybdenum±Bi,Skarn gold ± copper ± tungsten",GEO,ALL2142
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10214302,https://mrdata.usgs.gov/mrds,10214302,Colorado,EPSG:4326,"",Fitzgerald,"",Vein tungsten,GEO,ALL2143
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046611,https://mrdata.usgs.gov/mrds,10046611,Nevada,EPSG:4326,"",Michelle No,",pper,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL2144
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008709,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284969",https://mrdata.usgs.gov/mrds,"10284969,10008709",California,EPSG:4326,"Keogh,",Keogh,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL2145
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238343,https://mrdata.usgs.gov/mrds,10238343,Colorado,EPSG:4326,Vavadium Corperation of America,rperation of America (Facility),"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2146
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010110,https://mrdata.usgs.gov/mrds,10010110,Arizona,EPSG:4326,"",1,",,","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi",GEO,ALL2147
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103889,https://mrdata.usgs.gov/mrds,10103889,Nevada,EPSG:4326,"",Auburn,",,,,,,pper",Mesozonal orogenic gold,GEO,ALL2148
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308895,https://mrdata.usgs.gov/mrds,10308895,Alaska,EPSG:4326,"",Dome,",,",Fluvial placer gold,GEO,ALL2149
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231763,https://mrdata.usgs.gov/mrds,10231763,California,EPSG:4326,"",Lucky Blue  s,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2150
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10164352,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10031530",https://mrdata.usgs.gov/mrds,"10031530,10164352",California,EPSG:4326,",John Muir Wilderness,Filipelli Prospect,Hilton Creek Project","Phelps Hilton Cr,Nill Hilton",",","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn molybdenum,Skarn tungsten ± Mo",GEO,ALL2151
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10138875,https://mrdata.usgs.gov/mrds,10138875,California,EPSG:4326,"",Grizzly Flat,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2154
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172922,https://mrdata.usgs.gov/mrds,10172922,Montana,EPSG:4326,"",Bresnahan,"",Greisen tungsten- molybdenum±Bi,GEO,ALL2155
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009974,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10126230",https://mrdata.usgs.gov/mrds,"10126230,10009974",New Mexico,EPSG:4326,"Baker-Standard Tungsten Mine,","Ward,Ward","pper,,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2156
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10190378,https://mrdata.usgs.gov/mrds,10190378,Colorado,EPSG:4326,"",Charlene,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2157
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310348,https://mrdata.usgs.gov/mrds,10310348,Nevada,EPSG:4326,"Valley King claims (Central Jessup district),Central Jessup District,Gold King claim (Central Jessup district),San Jacinto West Zone,North Jessup Property,San Jacinto South Zone,San Jacinto Zone",Jessup,",,,,,","Alkalic epithermal gold ± Ag,High-sulfidation (HS) epithermal silver-gold ± Cu,Low-sulfidation (LS) epither- mal gold-silver",GEO,ALL2158
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008831,https://mrdata.usgs.gov/mrds,10008831,Nevada,EPSG:4326,"",leville Area Sweet,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL2159
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001973,https://mrdata.usgs.gov/mrds,10001973,Alaska,EPSG:4326,"",Unnamed,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2161
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047591,https://mrdata.usgs.gov/mrds,10047591,Nevada,EPSG:4326,NBMG Sample Site 3878,Treasure Hill s,",,,","Vein five-element,Vein tin polymetallic",GEO,ALL2162
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295410,https://mrdata.usgs.gov/mrds,10295410,Nevada,EPSG:4326,"Le Mill,Dreamland Mill",Aden Mill,",,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL2163
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310337,https://mrdata.usgs.gov/mrds,10310337,Nevada,EPSG:4326,"Mill Gulch placers,Triplett Gulch Placers,Mud Springs Valley placers",Crescent Valley Placers,",,",Fluvial placer gold,GEO,ALL2164
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308812,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090714,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001464,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136347",https://mrdata.usgs.gov/mrds,"10136347,10090714,10001464,10308812",Alaska,EPSG:4326,",Berry Dredging Co",Independence,",,,,,,,,,,,Gadolinium,Cerium,Erbium,Holmium,Praseodymium,Lutetium,,Lanthanum,Yttrium,Samarium,Ytterbium,,,Dysprosium,Terbium,Neoymium,,Europium,Thulium,,,,","Fluvial placer gold,Fluvial placer REE,Fluvial placer gold,Fluvial placer REE,Fluvial placer tungsten,",GEO,ALL2165
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002851,https://mrdata.usgs.gov/mrds,10002851,Alaska,EPSG:4326,"",stream  Placer,",,","Fluvial placer gold,Fluvial placer tin,Fluvial placer tungsten,Paleoplacer tin",GEO,ALL2167
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10044631,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198547",https://mrdata.usgs.gov/mrds,"10044631,10198547",Nevada,EPSG:4326,",Billingham Mine",Blue Bird,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Skarn tungsten ± Mo",GEO,ALL2168
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008886,https://mrdata.usgs.gov/mrds,10008886,Virginia,EPSG:4326,"Panther Run Mine,Cash Mine,1 Workings Irish  Creek,No,2 Workings",Irish,",,",Greisen tin ±W-Mo,GEO,ALL2169
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185859,https://mrdata.usgs.gov/mrds,10185859,Arizona,EPSG:4326,"",Empire No 2,",,pper,","Breccia pipe copper,Supergene lead",GEO,ALL2170
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002975,https://mrdata.usgs.gov/mrds,10002975,Alaska,EPSG:4326,"",Quail  Placer,",,,,","Fluvial placer gold,Shoreline placer gold",GEO,ALL2172
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042393,https://mrdata.usgs.gov/mrds,10042393,Washington,EPSG:4326,"",Crystal,",,pper,,","Skarn tungsten ± Mo,Skarn zinc-lead-silver",GEO,ALL2173
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10287024,https://mrdata.usgs.gov/mrds,10287024,California,EPSG:4326,"Pearl,Clark Bullion,Tungsten Springs",Frank,",,","Breccia pipe gold,Greisen tungsten- molybdenum±Bi,Vein polymetallic",GEO,ALL2174
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149764,https://mrdata.usgs.gov/mrds,10149764,Nevada,EPSG:4326,"",Saddle s,",","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn molybdenum",GEO,ALL2177
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042451,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10042449",https://mrdata.usgs.gov/mrds,"10042449,10042451",Nevada,EPSG:4326,"",nstant Placers,",,,,,,, ,,,, ,,,,",Fluvial placer gold,GEO,ALL2178
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125648,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10044398",https://mrdata.usgs.gov/mrds,"10044398,10125648",Nevada,EPSG:4326,"1 Claim,Midway Claim,Tungsten King,Tungsten King Group,Star No,Warfield Inc,Tungsten Properties,Millett Mines,Acid Tungsten,Tungsten View,Tough Nut,Giant Tungsten,Black Jack",King,",,,,,,","Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL2179
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10140649,https://mrdata.usgs.gov/mrds,10140649,California,EPSG:4326,"",Casseopia,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2183
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185988,https://mrdata.usgs.gov/mrds,10185988,Arizona,EPSG:4326,"Johnnie Boy,Head Center,1 Barite Prospect,Coronado Nf Dragoon Unit,Johnnie Boy No,Kreis Mine,Standard Tungsten Mine",Black Prince,",,,",Greisen tungsten- molybdenum±Bi,GEO,ALL2184
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10223747,https://mrdata.usgs.gov/mrds,10223747,New Mexico,EPSG:4326,"",Unnamed,",,,,","Oxidized intrusion- related gold,Supergene lead",GEO,ALL2185
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037299,https://mrdata.usgs.gov/mrds,10037299,Nevada,EPSG:4326,Part of the Pole Adit Mine,St Lawrence,",,,,,pper,",Vein polymetallic,GEO,ALL2187
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10126513,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008826",https://mrdata.usgs.gov/mrds,"10008826,10126513",Nevada,EPSG:4326,",Paycheck,Skipper,Pea Ridge,Apex,Tilford,Three Sisters,Lane Tilford Group,Skyline,Hungry Three",Lane Tilford,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL2188
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188164,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035232",https://mrdata.usgs.gov/mrds,"10188164,10035232",California,EPSG:4326,"",Four K,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL2189
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010732,https://mrdata.usgs.gov/mrds,10010732,Utah,EPSG:4326,"",Bonnie May No,"","",GEO,ALL2190
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188120,https://mrdata.usgs.gov/mrds,10188120,California,EPSG:4326,"",Toga,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2192
